Gene_id	Ascl1_2h_1	Ascl1_2h_2	Ascl1_2h_3	Ascl1_4h_1	Ascl1_4h_2	Ascl1_4h_3	Ascl1_6h_1	Ascl1_6h_2	Ascl1_6h_3	Empty_2h_1	Empty_2h_2	Empty_2h_3	Empty_4h_1	Empty_4h_2	Empty_4h_3	Empty_6h_2	Empty_6h_3
Mvk	0	0	0	0	0	0	0	0	0	2	0	4	4	0	0	0	0
Mvp	0	0	0	0	0	0	0	0	0	0	2	5	17	0	4	0	0
Mx1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mx2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mxd1	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	3
Mxd3	0	0	0	0	0	0	0	3	0	0	0	5	7	1	2	0	0
Mxd4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Mxi1	0	0	0	0	0	0	0	0	0	4	8	3	10	1	2	0	4
Mxra7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Mxra8	0	0	0	0	0	0	0	0	0	0	0	6	9	1	2	0	0
Myadm	1	2	0	0	0	0	0	0	1	0	6	16	9	4	4	0	19
Myadml2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myadml2os	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myb	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0
Mybbp1a	0	1	0	3	0	0	0	0	0	28	127	61	100	11	31	1	40
Mybl1	0	0	0	0	0	1	0	0	0	0	2	1	0	0	4	0	1
Mybl2	0	0	0	0	0	0	0	0	0	4	113	38	33	4	15	5	2
Mybpc1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mybpc2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
Mybpc3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mybph	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mybphl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myc	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	1	0
Mycbp	0	0	0	0	0	0	0	0	1	0	0	8	14	1	6	4	16
Mycbp2	0	0	0	0	0	0	0	0	0	0	0	4	5	2	1	0	1
Mycbpap	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Mycn	0	0	0	0	0	4	0	0	3	0	18	9	36	1	7	0	4
Mycs	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myct1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myd88	0	1	0	0	0	0	0	0	0	0	0	0	3	1	0	0	4
Mydgf	0	0	0	0	0	0	0	0	0	0	0	5	15	0	5	0	2
Myef2	0	0	0	0	0	0	1	0	0	0	1	1	5	1	7	0	5
Myf5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myf6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myg1	0	0	0	0	0	0	0	0	0	7	10	20	28	0	10	0	0
Myh1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myh10	0	0	0	1	0	0	0	0	0	21	25	9	37	6	9	0	6
Myh11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myh13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myh14	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Myh15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myh2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myh3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myh4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myh6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myh7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Myh7b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myh8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myh9	0	0	0	0	0	0	0	0	0	27	60	18	29	7	13	0	7
Myl1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myl10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myl12a	0	0	0	0	0	0	0	0	1	0	10	3	26	2	5	1	20
Myl12b	0	0	1	0	0	0	0	0	0	19	3	1	12	2	3	0	2
Myl2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myl3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myl4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Myl6	0	0	0	0	0	0	0	0	0	3	12	0	4	0	1	0	0
Myl6b	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Myl7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myl9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Mylip	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1
Mylk	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0
Mylk2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mylk3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mylk4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mylpf	0	0	4	1	0	2	0	0	0	0	15	50	57	11	10	4	30
Mymk	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mymx	0	0	0	3	0	0	0	0	0	0	20	18	24	8	7	0	13
Mynn	0	0	0	0	0	0	0	0	0	0	2	17	31	2	7	1	6
Myo10	3	0	0	9	0	18	0	0	0	21	65	51	50	4	15	0	0
Myo15	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Myo15b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myo16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myo18a	0	0	0	0	0	0	0	0	0	2	46	4	10	2	1	5	11
Myo18b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myo19	0	2	0	0	0	0	0	0	0	9	2	2	16	2	8	5	6
Myo1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myo1b	0	0	0	0	0	0	0	0	2	0	3	0	6	0	0	0	6
Myo1c	0	0	0	0	0	0	0	0	0	0	8	2	14	3	5	0	9
Myo1d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Myo1e	0	0	0	0	0	0	0	0	0	0	6	1	21	0	1	0	0
Myo1f	0	0	0	0	0	0	0	0	0	0	0	3	12	1	1	0	1
Myo1g	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Myo1h	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Myo3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myo3b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myo5a	0	2	0	0	0	0	0	1	0	0	81	31	33	9	10	3	11
Myo5b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myo5c	0	0	0	0	0	0	0	0	2	0	3	2	12	1	1	0	0
Myo6	0	0	0	0	0	0	0	0	0	0	2	1	7	0	5	3	3
Myo7a	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0
Myo7b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myo9a	0	0	0	0	0	0	0	0	0	0	5	4	6	1	0	0	0
Myo9b	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2
Myoc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myocd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myocos	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myod1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myof	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
Myog	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myom1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
Myom2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myom3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myorg	0	0	0	0	0	0	0	0	0	0	6	4	4	1	1	0	0
Myot	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myoz1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myoz2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myoz3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mypn	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mypop	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	2
Myrf	0	0	0	0	0	0	0	0	0	0	1	0	5	1	0	0	0
Myrfl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myrip	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mysm1	1	0	0	0	0	0	0	0	0	0	8	31	49	4	9	1	11
Myt1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Myt1l	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Myzap	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Mzb1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mzf1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Mzt1	0	0	0	0	0	0	0	0	0	0	10	0	3	0	0	0	3
Mzt2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	2
n-R5s12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-R5s13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-R5s151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
n-R5s162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-R5s173	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
n-R5s185	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0
n-R5s195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-R5s204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-R5s210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-R5s25	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0
n-R5s28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-R5s33	0	0	0	0	0	0	0	0	0	0	18	1	1	0	2	0	0
n-R5s41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-R5s65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-R5s85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-R5s88	0	0	0	0	0	0	0	0	0	0	6	0	1	0	2	0	0
n-R5s92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N4bp1	0	0	0	0	0	0	0	0	0	7	27	26	43	2	20	2	24
N4bp2	2	0	0	1	3	3	0	0	0	7	33	18	33	2	9	0	1
N4bp2l1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
N4bp2l2	1	0	0	0	0	0	0	0	0	0	5	9	16	4	9	2	19
N4bp3	0	0	0	0	0	0	0	0	0	0	6	7	13	2	4	3	6
N6amt1	0	0	0	0	0	0	0	1	0	0	24	9	33	4	8	2	2
Naa10	0	0	0	0	0	0	0	0	0	0	0	13	20	0	0	1	0
Naa11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Naa12	0	0	0	4	0	5	0	7	1	20	47	39	110	5	23	1	24
Naa15	1	3	5	0	1	24	0	2	6	2	175	57	147	14	45	3	64
Naa16	4	8	1	0	0	1	0	2	1	9	15	13	51	3	3	0	3
Naa20	0	0	0	0	0	1	0	1	0	0	160	27	74	7	10	0	5
Naa25	0	1	2	1	3	5	0	6	0	35	142	59	115	15	44	6	48
Naa30	0	0	0	0	0	2	0	0	0	3	23	6	27	6	10	0	15
Naa35	0	0	0	4	0	0	0	2	1	7	63	47	68	9	27	0	25
Naa38	0	0	0	0	0	0	0	0	0	0	0	7	9	0	2	0	0
Naa40	0	0	0	0	0	2	0	0	0	0	0	9	11	2	3	1	3
Naa50	0	0	6	0	1	0	0	0	0	2	45	23	90	12	35	7	92
Naa60	0	0	0	0	0	0	0	0	0	0	5	2	2	0	3	0	0
Naa80	0	0	0	0	3	0	0	0	0	0	0	5	4	0	0	0	0
Naaa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Naalad2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Naaladl1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Naaladl2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nab1	0	0	0	0	0	0	0	0	1	0	0	7	2	0	0	0	0
Nab2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Nabp1	0	0	0	0	0	0	0	0	0	1	0	2	13	1	3	0	16
Nabp2	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	2
Naca	0	0	0	0	4	0	0	0	0	3	22	7	18	2	6	0	2
Nacad	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
Nacc1	1	0	0	2	0	0	0	2	0	6	21	23	61	6	25	7	54
Nacc2	0	0	0	0	0	0	0	0	0	0	1	6	2	0	3	0	1
Nadk	0	0	0	0	0	0	0	0	0	0	8	12	22	2	4	0	0
Nadk2	0	0	0	0	0	6	0	0	0	0	0	0	1	2	1	0	0
Nadsyn1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nae1	0	3	0	1	0	0	0	6	0	0	5	5	20	3	6	1	8
Naf1	0	0	0	0	0	0	0	0	0	8	22	26	53	8	16	0	26
Naga	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nagk	0	0	0	0	0	0	0	0	0	0	9	8	7	1	4	2	13
Naglu	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nagpa	0	0	0	0	0	0	0	0	0	0	2	7	3	0	1	1	8
Nags	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Naif1	0	0	0	0	0	0	0	0	0	0	10	0	0	0	1	0	0
Naip1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Naip2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Naip5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Naip6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nalcn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nampt	0	1	0	0	0	4	0	0	0	0	0	15	29	2	10	0	8
Nanog	0	0	0	0	2	0	0	6	0	0	1	7	41	4	6	0	2
Nanog-ps2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nanos1	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0
Nanos2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nanos3	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0
Nanp	1	0	0	0	0	0	0	0	0	0	4	1	0	0	2	0	6
Nans	0	0	0	0	0	0	0	0	0	0	5	7	17	3	3	0	1
Nap1l1	2	8	0	0	1	14	0	2	0	30	283	64	162	22	46	13	86
Nap1l2	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0
Nap1l3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nap1l4	0	0	0	0	0	1	0	0	0	0	6	5	3	6	3	2	44
Nap1l5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Napa	0	0	0	0	0	0	0	0	0	0	0	5	16	0	5	0	6
Napb	0	0	0	4	0	2	0	0	0	0	11	7	14	2	6	0	7
Napepld	0	0	0	0	0	0	0	0	0	0	3	1	8	0	0	0	1
Napg	0	0	0	5	0	3	0	1	0	0	44	35	37	2	12	0	13
Naprt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Napsa	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
Narf	0	0	0	0	0	0	0	0	5	0	0	0	3	0	1	3	0
Nars	0	1	0	0	0	0	0	5	2	1	56	24	81	3	23	6	22
Nars2	0	0	0	0	0	0	0	0	0	0	9	0	8	0	0	0	0
Nasp	0	0	0	0	1	1	0	3	0	0	4	9	41	5	9	5	13
Nasp-ps1	0	1	0	0	0	0	0	0	0	2	18	5	13	1	6	0	2
Nat1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nat10	0	0	0	0	0	8	0	0	0	0	3	1	9	0	4	1	0
Nat14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nat2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nat3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nat8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nat8f1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nat8f2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nat8f3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nat8f4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nat8f5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nat8f6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nat8f7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nat8l	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Nat9	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
Natd1	0	0	0	0	0	0	0	0	0	0	16	5	11	0	4	0	0
Nav1	1	0	0	0	0	1	1	0	0	0	32	22	18	6	12	0	11
Nav2	0	1	0	0	3	5	0	1	0	10	29	31	49	1	8	0	13
Nav3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Naxd	0	0	0	0	0	3	0	0	0	0	0	0	9	0	2	0	3
Naxe	0	0	0	2	0	0	0	0	0	0	12	0	3	1	1	0	22
Nbas	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0
Nbdy	0	0	0	0	0	0	0	0	0	0	2	0	13	0	1	0	2
Nbea	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
Nbeal1	0	0	0	0	0	2	0	0	0	0	79	24	34	10	18	1	25
Nbeal2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Nbl1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Nbn	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Nbr1	0	0	0	0	0	1	0	0	0	0	10	8	9	0	4	7	17
Ncald	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ncam1	0	0	0	0	0	0	0	0	0	0	2	6	1	1	3	0	16
Ncam2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ncan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ncapd2	0	0	0	0	2	0	0	2	0	3	5	21	52	3	21	4	21
Ncapd3	0	0	0	0	0	3	0	0	0	16	56	21	60	2	26	3	8
Ncapg	0	3	0	2	1	6	0	0	0	1	85	34	69	11	28	10	16
Ncapg2	0	0	0	0	0	0	0	0	0	5	80	12	33	3	20	1	13
Ncaph	0	0	0	0	0	0	0	0	0	0	1	0	17	1	2	0	4
Ncaph2	0	0	2	0	0	0	0	0	0	0	0	2	9	4	0	0	2
Ncbp1	0	1	0	0	0	0	0	0	0	0	38	13	23	6	4	3	12
Ncbp2	0	0	0	0	0	0	0	0	5	1	14	14	48	3	13	0	6
Ncbp3	0	0	0	2	0	0	0	5	0	0	22	24	31	2	5	1	7
Nccrp1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ncdn	0	0	0	0	0	0	0	0	0	0	16	33	26	1	1	1	1
Nceh1	0	0	0	0	0	0	0	1	0	0	0	3	1	2	1	1	3
Ncf1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ncf2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Ncf4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nck1	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0
Nck2	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0
Nckap1	0	0	0	0	0	1	0	0	0	0	0	13	29	3	2	0	8
Nckap1l	0	0	0	0	0	0	0	0	0	0	0	1	4	1	3	0	0
Nckap5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nckap5l	0	0	0	0	0	0	0	0	0	0	0	0	8	1	0	0	0
Nckap5los	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nckipsd	0	0	0	0	0	0	0	0	0	2	13	4	11	1	6	0	0
Ncl	3	1	0	7	5	14	5	0	7	65	825	257	426	54	154	14	235
Ncln	0	0	0	0	1	0	0	0	0	0	9	23	14	2	8	0	9
Ncmap	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Ncoa1	0	0	0	0	0	0	0	0	0	0	8	3	0	1	0	0	0
Ncoa2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0
Ncoa3	0	0	0	2	0	6	0	0	0	0	16	24	40	5	10	0	15
Ncoa4	0	0	0	0	0	7	0	0	0	0	6	0	15	2	1	0	0
Ncoa4-ps	0	0	0	0	0	0	0	0	0	0	1	1	3	0	2	0	0
Ncoa5	0	0	0	0	0	0	0	0	0	0	0	7	9	1	10	0	9
Ncoa6	0	0	0	0	0	0	0	1	0	0	0	6	10	1	5	0	22
Ncoa7	0	0	0	0	0	0	0	0	0	0	4	0	8	1	5	0	0
Ncor1	0	0	0	0	2	2	0	5	1	26	153	64	82	19	29	4	26
Ncor2	0	0	0	0	0	0	0	0	1	0	0	2	6	1	0	0	5
Ncr1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ncr3-ps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ncs1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Ncstn	0	0	0	0	0	0	0	0	0	0	8	3	3	2	4	0	1
Ndc1	0	0	0	0	1	1	0	0	0	0	3	6	21	4	11	2	25
Ndc80	0	0	0	0	0	0	0	0	1	1	20	18	22	3	10	0	0
Nde1	1	0	0	0	0	0	0	0	0	0	4	18	9	1	3	0	0
Ndel1	0	0	0	0	0	0	0	0	0	0	26	14	33	4	7	1	24
Ndfip1	0	0	0	0	0	0	0	0	0	0	8	6	8	0	4	0	1
Ndfip2	0	0	0	0	0	0	0	1	0	0	4	1	1	1	1	0	5
Ndn	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	1
Ndnf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ndor1	0	0	0	0	0	0	0	0	0	0	5	3	3	2	2	0	0
Ndp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ndrg1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1
Ndrg2	0	0	0	0	0	0	0	0	0	0	1	1	1	0	3	0	0
Ndrg3	0	0	0	0	0	0	0	0	0	0	6	2	11	2	2	0	0
Ndrg4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
Ndst1	0	0	0	0	0	0	0	0	0	0	12	2	20	2	1	2	4
Ndst2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0
Ndst3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ndst4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ndufa1	0	0	0	0	0	0	0	0	0	0	0	9	8	0	5	0	4
Ndufa10	0	0	0	0	0	0	0	2	1	5	17	33	69	0	8	0	25
Ndufa11	0	0	0	0	0	2	0	0	4	0	3	35	27	3	6	1	10
Ndufa11b	0	0	0	0	0	0	0	0	0	2	0	0	2	5	0	6	3
Ndufa12	0	0	1	0	0	0	0	0	0	0	8	10	17	1	6	0	16
Ndufa12-ps	0	0	0	0	0	0	0	0	0	0	1	16	15	3	3	0	4
Ndufa13	0	0	0	3	1	5	0	0	0	9	28	57	89	20	45	4	19
Ndufa2	0	0	0	0	0	0	0	2	1	1	2	9	34	4	9	0	18
Ndufa3	0	0	0	0	0	0	0	0	0	0	0	9	20	0	8	0	15
Ndufa4	0	0	0	0	0	0	0	0	0	0	10	1	9	1	1	0	0
Ndufa4l2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ndufa5	0	0	0	0	0	0	0	0	1	0	24	25	56	6	4	3	26
Ndufa6	0	0	0	0	0	0	0	0	0	0	1	0	11	0	2	3	20
Ndufa7	0	0	0	0	0	0	0	0	0	0	0	19	47	3	9	0	1
Ndufa8	0	0	0	0	0	0	0	0	0	0	0	5	3	0	3	0	0
Ndufa9	0	0	0	0	4	0	0	0	0	0	0	7	1	1	4	0	3
Ndufab1	0	1	0	0	0	0	0	0	0	0	0	3	6	2	3	0	5
Ndufab1-ps	0	0	0	0	0	0	0	0	1	0	0	7	9	0	8	8	4
Ndufaf1	0	0	0	0	0	0	0	0	0	0	3	2	16	0	4	0	10
Ndufaf2	0	0	0	0	0	0	0	0	0	0	0	2	9	0	3	0	0
Ndufaf3	0	0	0	0	0	0	0	0	0	0	2	1	12	3	6	0	4
Ndufaf4	0	0	0	0	0	0	0	4	0	0	10	29	47	2	16	6	19
Ndufaf5	0	0	0	0	0	0	0	4	0	0	18	9	11	2	1	0	3
Ndufaf6	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0
Ndufaf7	0	0	0	0	0	0	0	0	0	0	0	5	7	1	2	0	9
Ndufaf8	0	0	0	0	0	0	0	0	0	0	0	3	12	1	1	1	10
Ndufb1	0	0	0	0	0	0	0	0	0	0	1	1	6	0	0	2	7
Ndufb10	0	0	0	0	0	0	0	0	6	2	3	2	9	1	0	0	1
Ndufb11	0	0	0	0	0	0	0	0	0	0	1	0	5	1	0	0	0
Ndufb11b	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	2
Ndufb2	0	0	0	0	0	0	0	0	0	0	1	5	12	2	5	0	11
Ndufb3	0	0	0	0	0	0	0	0	0	0	0	0	15	1	5	0	2
Ndufb4	0	0	0	0	3	0	0	3	8	0	6	4	5	1	4	2	2
Ndufb5	0	0	0	0	0	0	0	0	0	5	11	18	22	3	7	2	12
Ndufb6	0	0	0	0	0	0	0	0	0	0	0	2	2	0	2	0	1
Ndufb7	0	0	0	0	1	7	0	0	9	3	94	39	85	18	24	2	6
Ndufb8	0	0	0	0	0	0	0	0	0	0	3	12	25	0	9	0	16
Ndufb9	0	0	0	0	0	0	0	0	0	0	7	2	15	0	1	1	1
Ndufc1	0	0	0	0	0	0	0	0	0	0	2	6	15	6	1	0	8
Ndufc2	0	0	0	0	0	0	0	0	0	0	7	7	22	0	3	0	20
Ndufs1	0	0	0	0	0	0	0	0	9	0	13	25	56	3	13	0	5
Ndufs2	0	9	3	0	1	1	0	0	0	2	3	3	40	1	11	2	47
Ndufs3	0	0	0	0	0	0	0	0	0	0	4	1	9	4	2	0	0
