gene_id	gene_name	Ascl1_ASV_REP1	Ascl1_ASV_REP2	Ascl1_ASV_REP3	Ascl1_nonInduced_REP1	Ascl1_nonInduced_REP2	Ascl1_nonInduced_REP3	Empty_ASV_REP1	Empty_ASV_REP2	Empty_ASV_REP3	Empty_nonInduced_REP1	Empty_nonInduced_REP2	Empty_nonInduced_REP3	NeuroD1_ASV_REP1	NeuroD1_ASV_REP2	NeuroD1_ASV_REP3	NeuroD1_nonInduced_REP1	NeuroD1_nonInduced_REP2	NeuroD1_nonInduced_REP3
Ppm1e	Ppm1e	0.435012	0.291163	0.367653	0.375182	0.360168	0.274934	0.197688	0.251543	0.297698	0.189625	0.226114	0.214871	0.257041	0.222709	0.337342	0.141106	0.268349	0.050651
Ppm1f	Ppm1f	24.137325	19.665397	20.242246	16.898577	19.543961	18.452788	13.026485	13.114552	14.916871	10.737848	16.762741	16.984013	16.894497	15.065089	15.139353	11.563376	16.030976	7.009716
Ppm1g	Ppm1g	257.945668	215.617153	225.70814	252.098642	277.273944	255.998679	186.468873	182.935932	204.791473	247.380898	234.593481	233.75268	194.671128	165.896789	169.25946	149.152025	217.990631	184.423059
Ppm1h	Ppm1h	1.632896	1.422702	1.370766	0.987214	0.833536	0.839099	0.985544	0.90158	1.137993	0.688244	0.812938	0.610085	0.866488	0.955918	0.847941	0.58626	0.892898	0.736553
Ppm1j	Ppm1j	2.023543	2.221572	1.960848	7.208101	7.335944	7.506637	3.993772	3.499342	4.009487	7.856955	8.315806	8.682323	8.16316	7.223699	6.959109	8.703632	9.621453	7.941222
Ppm1k	Ppm1k	1.047311	0.88835	1.044699	0.476141	0.624878	0.586488	0.51388	0.442013	0.508085	0.49769	0.480906	0.471367	0.567862	0.567453	0.51095	0.552005	0.552571	0.355383
Ppm1l	Ppm1l	3.505618	2.560113	2.591548	1.712677	1.985726	1.694803	1.763593	1.737292	1.871386	1.208954	1.870371	1.636307	1.794295	1.55966	1.651106	1.247669	1.596693	0.586485
Ppm1m	Ppm1m	10.998773	8.241812	8.848204	9.789196	10.474493	9.510611	8.0036	7.407915	8.304006	8.466661	10.75022	8.873911	10.370653	11.287349	9.453351	7.759878	9.200656	7.210601
Ppm1n	Ppm1n	2.116492	1.40133	1.181444	1.78085	1.441609	1.562569	2.335141	1.798697	1.998691	2.073107	2.260015	1.348084	2.034917	2.377494	2.254486	2.835137	2.390241	3.289044
Ppme1	Ppme1	53.104649	44.771246	46.553826	30.366697	34.763336	29.377231	26.361434	26.850854	30.033833	22.64988	26.343908	25.193121	26.799447	25.741837	25.10435	18.648601	27.082018	19.001198
Ppox	Ppox	10.323411	9.777809	10.610595	7.154346	7.110726	6.665028	7.710875	7.594542	7.794058	5.809814	7.284509	7.228768	9.074619	9.12702	8.408595	6.537049	6.580716	5.34953
Ppp1ca	Ppp1ca	551.495422	579.103863	590.622053	561.183284	535.911214	539.599405	583.007467	583.181925	573.83328	626.661228	571.024207	543.016501	612.305366	597.659461	597.086216	571.083406	556.588718	672.932547
Ppp1cb	Ppp1cb	122.943052	125.368595	122.692273	118.522426	118.355089	125.408846	120.38392	113.565889	118.713005	113.867992	117.746618	114.138032	132.434807	140.166539	127.334457	137.543911	122.147051	99.614953
Ppp1cc	Ppp1cc	272.110974	271.048974	264.316485	262.406813	268.949815	279.601787	248.626999	236.640627	251.350214	258.593224	253.074542	255.281095	284.458774	292.410685	274.074249	253.446378	253.704245	235.723299
Ppp1r10	Ppp1r10	77.214022	75.696858	74.626946	77.434186	87.668846	86.036119	60.300046	59.53486	71.101711	84.671749	86.109314	88.317874	73.921121	68.230362	70.968564	55.149755	83.319269	48.439132
Ppp1r11	Ppp1r11	26.264374	25.121507	24.224323	24.207032	23.200413	23.0116	21.337425	21.023593	21.43591	28.750676	23.39636	22.856937	29.340564	31.556119	30.487048	25.782058	24.174296	35.900897
Ppp1r12a	Ppp1r12a	54.546166	46.501217	46.24431	33.518322	38.735769	37.393038	24.468079	25.086215	29.119166	38.920334	32.635933	32.284756	29.939355	24.339487	26.541375	19.956654	30.731311	16.257055
Ppp1r12b	Ppp1r12b	1.865414	1.5931	1.451984	1.266273	1.428304	1.435839	0.874115	0.812985	1.323612	0.974722	1.04874	1.01101	1.243401	1.152041	1.394658	0.763321	0.921458	0.296422
Ppp1r12c	Ppp1r12c	18.869417	16.24798	17.727141	16.489696	18.035814	16.488408	12.757309	11.619456	13.612726	15.942958	17.395883	15.832207	16.49564	14.93884	15.124401	12.240381	16.655306	11.806731
Ppp1r13b	Ppp1r13b	5.733252	4.342788	5.081602	3.996835	4.672814	4.330182	2.718799	2.864638	3.380104	3.505953	3.271901	3.095494	4.014091	3.430336	3.600271	2.017428	3.065392	2.069066
Ppp1r13l	Ppp1r13l	26.943911	22.560958	25.672738	10.829905	13.566207	10.055593	8.577439	8.781203	10.340635	9.499022	9.54813	10.191967	9.964259	8.882222	9.266205	5.965402	8.930447	5.607617
Ppp1r14a	Ppp1r14a	10.769894	8.436528	7.74175	11.533206	11.808199	12.479005	42.594591	42.250352	43.426896	23.076457	16.408142	15.090918	14.234692	17.008954	17.727801	20.329262	17.294275	27.174774
Ppp1r14b	Ppp1r14b	437.752771	387.987393	389.277085	366.79189	393.10523	360.604351	310.821392	314.026692	338.102454	277.65306	310.560079	319.096252	254.12268	231.878125	229.004089	211.617553	271.410541	242.224129
Ppp1r14c	Ppp1r14c	3.691542	4.260501	4.188985	0.671167	0.784315	0.664346	1.718495	1.570394	1.929244	0.579288	0.530981	0.4749	0.793683	0.610023	0.726856	0.610691	0.466903	0.403505
Ppp1r14d	Ppp1r14d	1.16154	0.634024	0.822366	1.019479	0.891963	0.642705	0.458451	0.630937	0.418414	1.036018	1.00108	0.583868	0.454916	1.214989	0.582874	0.64834	0.883602	1.10599
Ppp1r15a	Ppp1r15a	73.984901	71.084861	70.860798	51.122291	54.677831	55.659392	50.960465	41.503141	50.752502	52.099546	48.753412	52.304875	49.779633	49.172878	48.62022	37.993712	43.127949	43.969972
Ppp1r15b	Ppp1r15b	61.622309	52.137723	54.395981	42.089665	43.962703	43.27815	32.340157	29.060116	34.430777	26.977238	44.188472	40.142774	41.83209	36.071966	40.29914	33.820313	44.871333	21.046719
Ppp1r16a	Ppp1r16a	15.93608	14.220684	15.332531	15.758943	17.373554	15.035418	10.810761	10.236979	11.229362	11.064494	14.288365	15.106677	12.179601	10.946325	10.177597	9.295604	13.436996	7.73964
Ppp1r16b	Ppp1r16b	2.084622	2.087019	2.230528	0.653484	0.634922	0.554952	1.898242	1.850181	2.043571	0.64373	0.591114	0.508552	0.7147	0.662124	0.706054	0.625775	0.453218	0.380056
Ppp1r17	Ppp1r17	0	0	0	0	0	0.01648	0	0	0	0	0	0	0	0	0	0	0	0.014747
Ppp1r18	Ppp1r18	46.690096	41.835096	46.033275	22.484808	25.552754	21.541816	17.699151	14.944591	18.281495	18.12057	21.196701	21.047394	23.667894	20.552305	21.993343	15.129605	20.403363	15.342343
Ppp1r1a	Ppp1r1a	41.08882	35.718536	38.772647	34.685877	36.276879	33.861041	31.730015	31.724981	32.569819	42.312769	33.215507	32.305167	26.087261	25.354204	22.962455	28.561077	29.613538	45.39755
Ppp1r1b	Ppp1r1b	0.712415	0.51251	0.556917	1.623207	1.425504	1.437358	0.627751	0.718271	0.864722	1.296067	1.369247	1.256329	1.173388	1.33547	1.067969	0.468398	1.181769	1.270702
Ppp1r1c	Ppp1r1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ppp1r2	Ppp1r2	73.540427	64.720808	64.803296	40.384722	43.312663	43.016243	46.263062	44.442629	49.94572	38.970567	39.114876	38.444666	45.343108	47.007899	46.990107	35.724759	37.915284	36.747386
Ppp1r2-ps3	Ppp1r2-ps3	0.23027	0.043951	0.198253	0.253379	0.151667	0.260757	0.188212	0.211927	0.075749	0.260228	0.299042	0.037619	0.260267	0.062664	0.040298	0.071778	0.124819	0
Ppp1r2-ps7	Ppp1r2-ps7	0	0	0.016015	0	0	0	0	0.011519	0	0	0	0	0	0	0	0	0	0
Ppp1r2-ps9	Ppp1r2-ps9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ppp1r21	Ppp1r21	15.627282	14.120181	13.403223	13.623465	14.692818	14.245525	10.626189	10.128677	11.19313	11.696288	12.67053	13.393657	11.582307	11.315831	9.866823	11.302013	12.967228	10.09295
Ppp1r26	Ppp1r26	2.424952	1.980315	1.835103	1.661273	1.977334	1.659539	1.743803	1.788664	2.1565	1.881206	1.940159	1.776677	2.611261	2.131436	2.076369	1.599719	2.100696	1.312532
Ppp1r27	Ppp1r27	0	0.092154	0.051796	0.175121	0.052668	0.23354	0.07875	0.037255	0.07906	0.559309	0.135112	0.039401	0.078143	0.039582	0.08472	0.122258	0.087326	0.167184
Ppp1r32	Ppp1r32	0.149887	0.060076	0.045021	0.095135	0.114449	0.385689	0.171126	0.080956	0.240519	0.141795	0.156586	0.188362	0.101884	0.06881	0.147277	0.123979	0.132832	0.163481
Ppp1r35	Ppp1r35	10.474103	9.268911	9.156389	9.907738	11.999433	10.534714	13.171266	13.455724	13.945997	10.54792	12.216925	12.129147	17.17815	19.001042	19.882668	16.861542	13.075134	14.936424
Ppp1r36	Ppp1r36	0.086006	0.201084	0.248647	0.191061	0.114925	0.061151	0.171837	0.146327	0.103508	0.101703	0.117928	0.10317	0.170512	0.069096	0.14789	0.177849	0.03811	0.127681
Ppp1r37	Ppp1r37	14.544365	13.113164	12.642048	12.163855	13.678084	12.941248	10.096681	9.071493	10.601664	11.43001	11.800553	12.155926	11.616997	10.462804	10.069208	7.831545	11.870124	8.193287
Ppp1r3a	Ppp1r3a	0	0	0.003958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ppp1r3b	Ppp1r3b	1.062278	0.981271	1.178427	0.306925	0.285635	0.32745	0.416669	0.340029	0.418308	0.27127	0.214463	0.187624	0.37211	0.366499	0.352998	0.102421	0.196368	0.132685
Ppp1r3c	Ppp1r3c	0.191917	0.189455	0.168134	0.06632	0.125375	0.121294	0.102252	0.112872	0.153982	0.100865	0.097463	0.093793	0.135285	0.179881	0.275007	0.10583	0.160632	0.108538
Ppp1r3d	Ppp1r3d	0.249374	0.096504	0.180804	0.022923	0.03677	0.032609	0.027489	0.039014	0.068994	0.048809	0.055024	0.048138	0.122748	0.103626	0.051753	0.014226	0.038104	0.058359
Ppp1r3e	Ppp1r3e	0.193754	0.196302	0.084872	0.071737	0.120822	0.122455	0.038712	0.048837	0.116592	0.106922	0.073797	0.090387	0.128043	0.025943	0.027764	0.066777	0.042927	0.123274
Ppp1r3f	Ppp1r3f	1.052524	0.849046	0.9029	0.527455	0.501089	0.744007	0.476793	0.566335	0.680401	0.375141	0.56388	0.558994	0.711316	0.552873	0.64254	0.493039	0.490143	0.378752
Ppp1r3fos	Ppp1r3fos	0.372755	0.138204	0.300715	0.28441	0.416599	0.38034	0.279152	0.245339	0.244747	0.231597	0.300577	0.248223	0.239611	0.219247	0.217927	0.182582	0.277018	0.20596
Ppp1r3g	Ppp1r3g	0.17596	0.18807	0.03964	0.033505	0.040307	0.035746	0.040179	0.085535	0.020168	0.02378	0.045956	0.030154	0.019934	0.100974	0.05403	0	0.011139	0
Ppp1r42	Ppp1r42	0	0.061658	0.030214	0	0	0	0	0.065197	0	0	0	0	0.034856	0.105933	0.056684	0.018178	0.02547	0
Ppp1r7	Ppp1r7	63.354216	60.96307	62.057018	59.619517	64.052831	64.672964	45.316784	44.905945	48.989567	53.35456	55.911761	57.479586	45.099897	39.393192	38.066868	37.257728	50.366091	38.204931
Ppp1r8	Ppp1r8	94.46947	98.878965	91.638261	107.93815	106.265032	113.136438	122.467157	111.845532	118.394744	119.878022	111.997961	112.898877	112.570658	109.20356	102.632941	123.445115	113.724737	137.365163
Ppp1r9a	Ppp1r9a	2.228546	1.870812	1.877793	2.516762	2.855204	2.52945	1.883314	1.802959	2.000106	2.295109	3.123105	2.705571	2.393904	1.844027	2.363346	2.045859	3.225059	1.154141
Ppp1r9b	Ppp1r9b	22.100347	18.421505	19.408263	11.250069	13.798325	11.353298	4.46373	4.424758	4.949262	9.709934	7.151318	7.77231	6.470505	5.831784	6.050287	4.404897	7.174697	5.555628
Ppp2ca	Ppp2ca	305.528554	296.822623	283.388827	253.692712	265.744584	275.328864	249.749587	231.879633	251.980012	252.460852	239.79518	245.912382	260.900188	260.609789	238.829827	250.553258	253.340876	246.164809
Ppp2cb	Ppp2cb	237.275067	224.36199	224.108903	162.281871	174.00514	172.576427	137.25237	136.026313	150.396894	115.100152	140.916481	139.938811	137.179472	125.26322	122.38897	109.873752	139.313807	101.983964
Ppp2r1a	Ppp2r1a	366.213686	328.560864	340.507659	319.195147	351.011631	317.43721	225.753342	220.785313	242.863617	210.286178	282.308425	289.309667	259.546221	232.832809	223.286912	208.534026	283.8987	183.757688
Ppp2r1b	Ppp2r1b	71.130385	68.629716	69.635916	55.487269	59.529758	59.038886	47.03509	47.210669	52.860843	40.334586	52.360863	50.768178	45.205039	40.813905	39.01789	39.961084	48.852453	30.761647
Ppp2r2a	Ppp2r2a	77.304763	69.933214	70.262078	61.155848	66.794331	65.982556	53.773366	53.073381	59.803322	63.968987	58.91471	58.20044	48.304986	44.919252	42.522267	42.637891	56.650918	45.896305
Ppp2r2b	Ppp2r2b	0.306175	0.116657	0.059607	0.054659	0.072734	0.096754	0.117815	0.108481	0.136475	0.064366	0.031098	0.033929	0.067291	0.027331	0.087747	0	0.050132	0.038479
Ppp2r2c	Ppp2r2c	6.97791	6.378705	6.566283	5.556186	6.216143	5.674814	3.69045	3.67282	4.127613	3.320017	3.808393	4.097729	6.754333	6.078614	6.587559	2.263445	3.789188	1.938353
Ppp2r2cos	Ppp2r2cos	0.020843	0	0	0	0	0.01976	0	0	0	0	0	0.016668	0	0	0	0	0.018471	0
Ppp2r2d	Ppp2r2d	61.186439	60.670677	58.186464	88.356285	95.650837	97.665114	69.709194	63.992729	70.386362	105.967738	93.043875	95.305202	70.661947	70.374797	64.767847	82.471852	87.17887	101.840134
Ppp2r3a	Ppp2r3a	2.82014	2.339958	2.410168	1.209898	1.281361	1.254033	1.013758	1.082377	1.38812	1.122937	1.28837	1.191252	1.172058	1.009731	1.178223	0.696275	0.996954	0.454126
Ppp2r3c	Ppp2r3c	19.359972	20.532288	17.823191	18.661992	18.350823	20.093508	20.315082	18.696762	19.538161	21.01695	21.800936	19.671778	20.357928	21.335873	20.033372	22.048431	20.91346	21.323033
Ppp2r3d	Ppp2r3d	2.955154	2.773949	2.42345	2.049378	2.428019	2.217444	1.805758	1.450111	1.59336	1.044352	1.815546	1.935104	1.737281	1.705517	1.892795	1.151717	1.608182	0.90017
Ppp2r4	Ppp2r4	126.674128	112.718988	118.786331	97.529055	105.006752	97.011863	96.892718	90.432281	98.37988	65.122983	96.539279	93.836353	92.443139	87.167384	82.609794	76.928994	90.795854	64.282081
Ppp2r5a	Ppp2r5a	38.996581	34.641283	36.218906	37.070881	41.645708	38.739098	26.10905	26.957562	31.533354	31.014517	35.161945	33.956093	33.932275	30.98559	30.180674	25.2905	37.273102	23.290349
Ppp2r5b	Ppp2r5b	25.276852	23.098045	24.371827	15.382301	18.415163	15.8523	12.346003	11.31529	13.813038	13.877476	16.006728	16.107501	14.136807	11.768292	12.223248	11.637674	14.669647	10.926789
Ppp2r5c	Ppp2r5c	83.564614	82.420212	83.837094	92.410839	100.680911	100.673743	69.847626	64.930251	70.654003	85.51372	91.281323	90.847398	77.088984	75.808745	70.925177	83.384252	90.417373	81.900652
Ppp2r5d	Ppp2r5d	98.43831	85.950235	88.600472	63.619977	77.69315	67.306336	53.850679	53.217306	60.158288	72.86061	59.570844	59.946497	55.635328	51.500861	48.782624	40.311912	56.708047	50.0602
Ppp2r5e	Ppp2r5e	18.616824	15.432024	15.951973	13.453058	15.06851	13.89562	9.538127	9.041776	10.790821	11.827047	12.356353	11.916902	11.191939	10.194296	9.710008	8.839602	11.732993	7.85323
Ppp3ca	Ppp3ca	7.675216	6.691001	6.693675	4.122475	4.644813	4.634495	7.827588	7.937568	9.152893	3.84785	3.593806	3.746603	3.135735	2.562292	3.253522	2.13671	3.604635	2.619109
Ppp3cb	Ppp3cb	31.508125	27.901299	28.301282	21.281818	22.000373	22.461888	21.161601	20.555596	23.416797	15.931285	21.847281	20.457722	22.563248	21.169674	20.419848	15.267145	20.83973	11.016749
Ppp3cc	Ppp3cc	1.366733	1.414169	1.299267	0.594318	0.74606	0.771902	0.72044	0.857564	0.688278	0.84933	0.983528	0.686032	1.383646	1.378358	1.337584	0.649433	0.850434	0.604384
Ppp3r1	Ppp3r1	74.519398	67.628216	66.27939	61.824075	65.723077	67.470282	54.032516	53.140879	57.769738	44.622431	57.355691	55.535903	53.925993	50.077873	47.142314	48.149605	59.649761	39.087029
Ppp3r2	Ppp3r2	0.009457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008381	0
Ppp4c	Ppp4c	215.48754	185.989263	182.132089	230.271027	252.742216	226.768903	183.315813	181.798022	196.408593	174.90672	222.700227	227.618072	194.774501	184.086076	175.670813	187.712369	212.726953	168.972107
Ppp4r1	Ppp4r1	55.266535	48.916061	50.122433	53.053914	58.75071	55.608154	40.486846	40.644647	44.849329	42.155182	52.279011	52.464969	41.637791	35.487897	35.917045	37.544532	53.061829	29.012482
Ppp4r1l-ps	Ppp4r1l-ps	0.208598	0.252462	0.264447	0.130842	0.098378	0.180306	0.16671	0.106703	0.172288	0.174121	0.106558	0.166819	0.184885	0.221803	0.23737	0.096421	0.173989	0.135321
Ppp4r2	Ppp4r2	76.896698	71.586906	71.490614	65.341112	69.767272	74.693145	68.58759	63.326131	69.322608	64.583984	65.571625	65.033672	65.076404	64.474104	61.857045	64.58314	67.045421	52.66025
Ppp4r4	Ppp4r4	11.151153	10.238488	10.38447	1.218526	1.353145	1.564302	2.595289	2.22767	2.962171	0.848209	0.895366	0.8737	3.130958	2.83288	3.102951	0.685544	0.974882	0.658349
Ppp5c	Ppp5c	119.632742	122.85399	119.086648	107.948095	112.777231	111.7698	108.530769	97.16089	109.881978	91.959996	105.354099	106.714497	93.710472	89.588079	81.363295	89.909306	106.726495	93.368693
Ppp6c	Ppp6c	46.748922	44.145728	44.510697	48.11306	51.475429	51.724252	44.362588	46.295755	48.249905	53.391954	47.614491	47.886848	50.340449	49.012122	46.535054	48.629951	48.878018	43.969578
Ppp6r1	Ppp6r1	67.939722	57.925997	59.213434	54.908778	62.114945	57.411051	38.671726	38.196198	44.81618	46.315034	52.114117	52.978022	44.956253	39.942206	39.964728	36.063287	48.557057	31.325693
Ppp6r2	Ppp6r2	2.04614	1.685515	2.076593	1.269366	1.365261	1.552517	1.513469	1.429703	1.82658	1.237289	1.030919	1.185921	2.157045	2.405937	2.252553	1.244871	1.261898	0.971586
Ppp6r3	Ppp6r3	86.5236	75.759152	76.666553	87.749263	98.672687	93.953053	63.276006	61.870308	72.082782	76.643402	83.427998	85.656484	74.8997	66.652713	63.62822	59.50148	79.165082	41.492091
Pprc1	Pprc1	85.709476	70.13972	72.74127	101.281435	117.535564	106.036389	63.932484	62.362615	72.478739	112.495206	105.82287	108.597328	79.433788	65.216829	70.265818	64.751159	96.617488	59.316873
Ppt1	Ppt1	15.510467	12.510444	13.869225	11.825344	11.587929	11.315176	11.142413	9.583329	11.167752	10.233004	12.6287	11.638514	11.33995	11.247228	11.421848	11.131617	10.965874	9.538242
Ppt2	Ppt2	19.021061	15.20052	18.393764	8.435847	8.521616	7.91627	9.803969	9.052118	11.038994	5.822988	7.916403	6.653734	7.487633	6.721337	7.70344	7.24331	8.85105	6.168562
Pptc7	Pptc7	8.938384	8.481358	8.573775	6.656632	7.443733	6.876867	4.725973	4.718214	5.73441	3.854786	5.589896	5.317257	5.108149	4.60783	4.645639	4.734323	5.697916	3.029029
Ppwd1	Ppwd1	41.510952	39.670213	40.009031	39.724269	41.563838	40.96822	30.036229	28.915912	32.464225	40.914436	38.298045	37.252938	34.432422	32.258367	29.592943	32.652619	38.013903	34.43343
Ppy	Ppy	0	0	0	0	0	0	0	0.085039	0	0	0	0.089937	0.089185	0	0.096691	0	0.199331	0
Pqbp1	Pqbp1	74.688484	67.26996	69.402346	70.114649	77.296412	66.656567	56.875029	54.057673	62.039839	93.915189	63.130554	65.630945	58.007803	56.262471	52.387623	48.329271	65.622607	89.75512
Pqlc1	Pqlc1	5.193366	5.374951	4.839683	5.436773	5.857724	6.227147	3.690991	2.703139	3.288314	3.425703	6.030645	6.291107	3.195389	2.95306	3.505078	4.279645	5.316885	3.378623
Pqlc2	Pqlc2	8.564475	6.757712	8.216885	3.530192	3.862197	3.49335	3.635141	3.668004	4.1114	2.17872	3.57892	2.808729	4.451807	4.001143	4.405702	2.464557	3.303882	2.088051
Pqlc3	Pqlc3	7.89868	7.135812	7.736946	4.451729	4.961342	4.150273	3.597727	3.731773	3.52485	2.476611	3.973638	3.673605	2.921634	2.944437	3.137377	2.200005	3.482757	1.4646
Pradc1	Pradc1	10.078625	9.190767	9.497165	13.236584	12.680611	13.885103	15.069267	14.939517	14.925928	13.949928	14.086138	14.325915	16.121691	17.268898	15.87512	14.665794	14.334123	12.644572
Praf2	Praf2	36.066511	28.795749	32.995565	30.654171	37.022082	32.934979	23.396537	23.569076	26.961962	43.922695	33.043016	32.6945	31.112142	30.214332	29.1711	25.401224	32.466359	35.53089
Pram1	Pram1	0.357126	0.250988	0.255269	0.102204	0.204922	0.096924	0.132775	0.144668	0.163734	0.229253	0.186913	0.173743	0.15202	0.112938	0.131591	0.084399	0.203861	0.140659
Prame	Prame	0	0.011993	0	0.034186	0.013709	0.04863	0.010249	0.058183	0	0.036395	0.011723	0.020511	0.02034	0.010303	0.022051	0.010607	0.034095	0
Pramef12	Pramef12	36.879752	32.804882	35.756813	29.911203	33.456298	31.745037	16.575004	15.549895	17.12854	26.562415	27.431962	29.5308	18.266386	17.433057	16.654013	20.117311	24.572288	20.175507
Pramef17	Pramef17	0.314745	0.094346	0.156194	0.078553	0.03316	0.087008	0.106004	0.241077	0.276337	0	0.096248	0.209829	0.072489	0.023887	0.025294	0.117461	0.025932	0
Pramef25	Pramef25	0	0.013212	0	0.025106	0	0.013393	0.049538	0.010682	0.056672	0.013364	0.024663	0.06212	0.022406	0.034048	0.024292	0.023355	0	0
Pramef6	Pramef6	0.040877	0.019556	0.021983	0.018581	0	0	0.016711	0	0.016777	0.019782	0	0	0	0.016799	0	0.017296	0.018531	0
Pramef8	Pramef8	4.807174	4.062824	3.803412	3.448958	3.852241	3.949665	3.397901	3.295745	3.239851	2.189612	3.398254	3.565304	2.806922	2.769208	2.198173	1.908604	2.663419	1.22039
Pramel1	Pramel1	2.279529	2.16499	1.924611	1.227945	1.603498	1.00774	1.123272	1.089591	1.241409	0.882699	1.230812	1.105121	2.079355	1.575143	1.716152	0.59594	0.910643	0.420822
Pramel3	Pramel3	0.014191	0.010513	0	0	0.013473	0.032146	0.009867	0.043081	0.033083	0	0.011398	0.097872	0.012293	0	0.02568	0	0.016959	0
Pramel4	Pramel4	0	0	0	0	0	0	0.019239	0	0.028972	0	0	0.009626	0	0.00967	0.020697	0	0	0.010211
Pramel5	Pramel5	0.027271	0.076512	0	0	0	0.012927	0	0.010311	0.02188	0	0.012464	0	0	0	0.011723	0	0	0
Pramel6	Pramel6	0.401026	0.506312	0.484835	0.14254	0.300087	0.2091	0.272422	0.060648	0.144791	0.113813	0.109975	0.24053	0.111308	0.112762	0.120676	0.099513	0.03554	0.03402
Pramel7	Pramel7	0.160659	0.195327	0.08445	0.085657	0.171745	0.137078	0.038519	0.170079	0.180464	0.091192	0.176233	0.231268	0.191111	0.206514	0.262447	0.053156	0.085428	0.095404
Prap1	Prap1	0.069533	0	0	0	0	0	0	0.052578	0	0	0	0	0	0	0	0.115028	0	0
Prb1	Prb1	0	0	0	0	0	0	0.015078	0	0	0	0	0	0	0	0	0	0	0
Prc1	Prc1	87.368931	79.508389	78.337781	65.321965	68.886588	75.747062	57.983226	56.263438	64.212401	74.327081	69.648551	68.990356	63.631468	58.224575	55.130703	49.35102	68.283415	53.685422
Prcc	Prcc	58.589781	55.988221	58.367448	67.500581	72.539435	66.084777	48.796436	49.575652	53.097676	74.793571	62.763634	64.454631	56.133642	50.908202	45.538543	45.662113	61.35704	64.964464
